nagyujjak[hy:nagy|ujj]
nagyvasutak[hy:nagy||vas|út]
nagyágyak[hy:nagy|ágy]
napidíjak[hy:napi|díj]
napsugarak[hy:nap|sugár]
naptárak[hy:nap|tár]
negyedfelek[hy:negyed|fél]
nehézolajak[hy:nehéz|olaj]
nehézvizek[hy:nehéz|víz]
nemeslevelek[hy:nemes|levél]
nyakfodrok[hy:nyak|fodor]
nyakérmek[hy:nyak|érem]
nyelõcsövek[hy:nyelõ|csõ]
nyersaranyak[hy:nyers|arany]
nyersolajak[hy:nyers|olaj]
nyersvasak[hy:nyers|vas]
nyersvásznak[hy:nyers|vászon]
nyilvánosházak[hy:nyilvános|ház]
nyolcadfelek[hy:nyolcad|fél]
nyomócsövek[hy:nyomó|csõ]
nyugdíjasházak[hy:nyugdíjas|ház]
nyíltterek[hy:nyílt|tér]
nyúlszájak[hy:nyúl|száj]
nyúltagyak[hy:nyúlt|agy]
nátronmeszek[hy:nátron|mész]
nézõterek[hy:nézõ|tér]
nõszirmok[hy:nõ|szirom]
oklevelek[hy:ok|levél]
olajkutak[hy:olaj|kút]
olasznádak[hy:olasz|nád]
oldalfalak[hy:oldal|fal]
oldalszakállak[hy:oldal|szakáll]
oldalszelek[hy:oldal|szél]
olvasótermek[hy:olvasó|terem]
operaházak[hy:opera|ház]
ormányosbogarak[hy:ormányos|bogár]
oroszlánszájak[hy:oroszlán|száj]
orrlyukak[hy:orr|lyuk]
orrnyergek[hy:orr|nyereg]
ostornyelek[hy:ostor|nyél]
ostorszíjak[hy:ostor|szíj]
ostromzárak[hy:ostrom|zár]
osztálytermek[hy:osztály|terem]
parancsuralmak[hy:parancs|uralom]
partvonalak[hy:part|vonal]
paticsfalak[hy:patics|fal]
pattanóbogarak[hy:pattanó|bogár]
pecsenyéstálak[hy:pecsenyés|tál]
pergõtüzek[hy:pergõ|tûz]
pestisfészkek[hy:pestis|fészek]
petefészkek[hy:pete|fészek]
pezsgõspoharak[hy:pezsgõs|pohár]
pezsgõsvödrök[hy:pezsgõs|vödör]
piacterek[hy:piac|tér]
pihenõházak[hy:pihenõ|ház]
pillértalpak[hy:pillér|talp]
pipaszutykok[hy:pipa|szutyok]
pipaszárak[hy:pipa|szár]
pirítógyökerek[hy:pirító|gyökér]
piszkavasak[hy:piszka|vas]
pisztolyagyak[hy:pisztoly|agy]
pluszjövedelmek[hy:plusz|jövedelem]
pofaszakállak[hy:pofa|szakáll]
ponyvafedelek[hy:ponyva|fedél]
ponyvairodalmak[hy:ponyva|irodalom]
porszenek[hy:por|szén]
porzószálak[hy:porzó|szál]
postadíjak[hy:posta|díj]
proletáruralmak[hy:proletár|uralom]
puskacsövek[hy:puska|csõ]
puskatüzek[hy:puska|tûz]
páfránylevelek[hy:páfrány|levél]
pálinkáspoharak[hy:pálinkás|pohár]
pálmaolajak[hy:pálma|olaj]
pályadíjak[hy:pálya|díj]
páncéltornyok[hy:páncél|torony]
páncélöklök[hy:páncél|ököl]
páratartalmak[hy:pára|tartalom]
pártvonalak[hy:párt|vonal]
pásztorlevelek[hy:pásztor|levél]
pénzestársak[hy:pénzes|társ]
pénztárak[hy:pénz|tár]
pévécécsövek[hy:pévécé|csõ]
pótdíjak[hy:pót|díj]
póthajak[hy:pót|haj]
pótkerekek[hy:pót|kerék]
pótágyak[hy:pót|ágy]
rackanyájak[hy:racka|nyáj]
ragadványnevek[hy:ragadvány|név]
rajtvonalak[hy:rajt|vonal]
rajztermek[hy:rajz|terem]
rakodóterek[hy:rakodó|tér]
raktárak[hy:rak|tár]
rakterek[hy:rak|tér]
redõnyzárak[hy:redõny|zár]
regényirodalmak[hy:regény|irodalom]
rejtekutak[hy:rejtek|út]
rekeszizmok[hy:rekesz|izom]
reklámlevelek[hy:reklám|levél]
rendházak[hy:rend|ház]
repceolajak[hy:repce|olaj]
repedtfazekak[hy:repedt|fazék]
repterek[hy:rep|tér]
repülõterek[hy:repülõ|tér]
robbantólyukak[hy:robbantó|lyuk]
rosszházak[hy:rossz|ház]
ruhaderekak[hy:ruha|derék]
ruhakapcsok[hy:ruha|kapocs]
ruhanyakak[hy:ruha|nyak]
ruhatárak[hy:ruha|tár]
ruhaujjak[hy:ruha|ujj]
ruháskosarak[hy:ruhás|kosár]
rádiócsövek[hy:rádió|csõ]
rémuralmak[hy:rém|uralom]
répacukrok[hy:répa|cukor]
részestársak[hy:részes|társ]
rétegvizek[hy:réteg|víz]
rókafarkak[hy:róka|farok]
rókakölykök[hy:róka|kölyök]
rókalyukak[hy:róka|lyuk]
rózsaolajak[hy:rózsa|olaj]
rózsaszirmok[hy:rózsa|szirom]
rózsavizek[hy:rózsa|víz]
rõtvadak[hy:rõt|vad]
rõzsekosarak[hy:rõzse|kosár]
sajátterek[hy:saját|tér]
salátaolajak[hy:saláta|olaj]
salétromossavak[hy:salétromos|sav]
sarokvasak[hy:sarok|vas]
sasfészkek[hy:sas|fészek]
savanyúkutak[hy:savanyú|kút]
savanyúvizek[hy:savanyú|víz]
selyemmajmok[hy:selyem|majom]
selyemszálak[hy:selyem|szál]
seprûnyelek[hy:seprû|nyél]
serpenyõnyelek[hy:serpenyõ|nyél]
simaizmok[hy:sima|izom]
simítótalpak[hy:simító|talp]
sisakfedelek[hy:sisak|fedél]
sorházak[hy:sor|ház]
sorompórudak[hy:sorompó|rúd]
sortüzek[hy:sor|tûz]
spanyolfalak[hy:spanyol|fal]
spanyolnádak[hy:spanyol|nád]
sportküzdelmek[hy:sport|küzdelem]
startvonalak[hy:start|vonal]
svábbogarak[hy:sváb|bogár]
szabadalomlevelek[hy:szabadalom|levél]
szabóizmok[hy:szabó|izom]
szakértelmek[hy:szak|értelem]
szalagcsokrok[hy:szalag|csokor]
szalmaszálak[hy:szalma|szál]
szalmaágyak[hy:szalma|ágy]
szappangyárak[hy:szappan|gyár]
szarvasbogarak[hy:szarvas|bogár]
szarvastehenek[hy:szarvas|tehén]
szedõvasak[hy:szedõ|vas]
szegényházak[hy:szegény|ház]
szelelõlyukak[hy:szelelõ|lyuk]
szelepházak[hy:szelep|ház]
szelepzárak[hy:szelep|zár]
szemaforhidak[hy:szemafor|híd]
szembogarak[hy:szem|bogár]
szemetesvödrök[hy:szemetes|vödör]
szemfedelek[hy:szem|fedél]
szemfogak[hy:szem|fog]
szemhéjak[hy:szem|héj]
szemtükrök[hy:szem|tükör]
szemvizek[hy:szem|víz]
szeméremajkak[hy:szemérem|ajak]
szendvicsestálak[hy:szendvicses|tál]
szenesvödrök[hy:szenes|vödör]
szennyirodalmak[hy:szenny|irodalom]
szennyvizek[hy:szenny|víz]
szenteltvizek[hy:szentelt|víz]
szentségházak[hy:szentség|ház]
szerelmeslevelek[hy:szerelmes|levél]
szerelvényfalak[hy:szerelvény|fal]
szerelõlyukak[hy:szerelõ|lyuk]
szertárak[hy:szer|tár]
szerveroldalak[hy:szerver|oldal]
szervkereskedelmek[hy:szerv|kereskedelem]
szesztilalmak[hy:szesz|tilalom]
szifoncsövek[hy:szifon|csõ]
szikibaglyok[hy:sziki|bagoly]
sziklahátak[hy:szikla|hát]
szintvonalak[hy:szint|vonal]
sziromlevelek[hy:szirom|levél]
szomorúfüzek[hy:szomorú|fûz]
szorbinsavak[hy:szorbin|sav]
szorítóvasak[hy:szorító|vas]
sztearinsavak[hy:sztearin|sav]
szuperhatalmak[hy:szuper|hatalom]
szurokszenek[hy:szurok|szén]
szádfalak[hy:szád|fal]
szájkosarak[hy:száj|kosár]
szájpeckek[hy:száj|pecek]
szájvizek[hy:száj|víz]
szántalpak[hy:szán|talp]
szárazjegek[hy:száraz|jég]
szárnyaskerekek[hy:szárnyas|kerék]
szárnyfedelek[hy:szárny|fedél]
szárnytollak[hy:szárny|toll]
szárnyvonalak[hy:szárny|vonal]
székházak[hy:szék|ház]
szélkerekek[hy:szél|kerék]
szélmalmok[hy:szél|malom]
széloldalak[hy:szél|oldal]
szélsõbaloldalak[hy:szélsõbal|oldal]
szélsõjobboldalak[hy:szélsõjobb|oldal]
szénalázak[hy:széna|láz]
szénkosarak[hy:szén|kosár]
szénásszekerek[hy:szénás|szekér]
szépirodalmak[hy:szép|irodalom]
széplelkek[hy:szép|lélek]
színfalak[hy:szín|fal]
színházak[hy:szín|ház]
színterek[hy:szín|tér]
színvonalak[hy:szín|vonal]
szítóvasak[hy:szító|vas]
szívburkok[hy:szív|burok]
szívfájdalmak[hy:szív|fájdalom]
szívócsövek[hy:szívó|csõ]
szóbokrok[hy:szó|bokor]
szódavizek[hy:szóda|víz]
szójakenyerek[hy:szója|kenyér]
szótárak[hy:szó|tár]
szóterek[hy:szó|tér]
szõlõcukrok[hy:szõlõ|cukor]
szõrmekereskedelmek[hy:szõrme|kereskedelem]
szökõkutak[hy:szökõ|kút]
szövõmadarak[hy:szövõ|madár]
szürkeagyak[hy:szürke|agy]
sáncárkok[hy:sánc|árok]
sárgalázak[hy:sárga|láz]
sárgarezek[hy:sárga|réz]
sátorfedelek[hy:sátor|fedél]
sátorfenekek[hy:sátor|fenék]
sítalpak[hy:sí|talp]
sóskutak[hy:sós|kút]
sósrudak[hy:sós|rúd]
söröspoharak[hy:sörös|pohár]
súgólyukak[hy:súgó|lyuk]
süteményestálak[hy:süteményes|tál]
süvegcukrok[hy:süveg|cukor]
talajvizek[hy:talaj|víz]
tandíjak[hy:tan|díj]
tantermek[hy:tan|terem]
tantárgyak[hy:tan|tárgy]
tanulótermek[hy:tanuló|terem]
tanyaházak[hy:tanya|ház]
tanácsházak[hy:tanács|ház]
tanácstermek[hy:tanács|terem]
taposómalmok[hy:taposó|malom]
tartásdíjak[hy:tartás|díj]
tartóhorgok[hy:tartó|horog]
tartópeckek[hy:tartó|pecek]
tartószíjak[hy:tartó|szíj]
tartóvázak[hy:tartó|váz]
tejesfazekak[hy:tejes|fazék]
tejfogak[hy:tej|fog]
teleholdak[hy:tele|hold]
teleházak[hy:tele|ház]
teletalpak[hy:tele|talp]
teliholdak[hy:teli|hold]
telitalpak[hy:teli|talp]
teljhatalmak[hy:telj|hatalom]
temetõbogarak[hy:temetõ|bogár]
templomtornyok[hy:templom|torony]
tengericsövek[hy:tengeri|csõ]
tengervizek[hy:tenger|víz]
tengeröblök[hy:tenger|öböl]
termálvizek[hy:termál|víz]
természetvédelmek[hy:természet|védelem]
tettestársak[hy:tettes|társ]
tetõcserepek[hy:tetõ|cserép]
tetõtornyok[hy:tetõ|torony]
teáskanalak[hy:teás|kanál]
tintahalak[hy:tinta|hal]
tiszteletdíjak[hy:tisztelet|díj]
tisztítótüzek[hy:tisztító|tûz]
tizedfelek[hy:tized|fél]
tojáshéjak[hy:tojás|héj]
tollszárak[hy:toll|szár]
tolózárak[hy:toló|zár]
tonnatartalmak[hy:tonna|tartalom]
torkolatzárak[hy:torkolat|zár]
tortástálak[hy:tortás|tál]
tudásvágyak[hy:tudás|vágy]
turbinaházak[hy:turbina|ház]
turulmadarak[hy:turul|madár]
táncházak[hy:tánc|ház]
tánctermek[hy:tánc|terem]
tányérkerekek[hy:tányér|kerék]
tárgyalótermek[hy:tárgyaló|terem]
tárházak[hy:tár|ház]
távcsövek[hy:táv|csõ]
télibaglyok[hy:téli|bagoly]
tépõfogak[hy:tépõ|fog]
tésztástálak[hy:tésztás|tál]
tõkehalak[hy:tõke|hal]
tõrösdarazsak[hy:tõrös|darázs]
tökbelek[hy:tök|bél]
tölténytárak[hy:töltény|tár]
töltõtollak[hy:töltõ|toll]
túlhatalmak[hy:túl|hatalom]
túloldalak[hy:túl|oldal]
tûrömolajak[hy:tûröm|olaj]
tûzvonalak[hy:tûz|vonal]
tüskebokrok[hy:tüske|bokor]
udvarházak[hy:udvar|ház]
ugrókötelek[hy:ugró|kötél]
ugrórudak[hy:ugró|rúd]
uralkodóházak[hy:uralkodó|ház]
utóhadak[hy:utó|had]
utónevek[hy:utó|név]
utószavak[hy:utó|szó]
vadszamarak[hy:vad|szamár]
vadászsólymok[hy:vadász|sólyom]
vagyontárgyak[hy:vagyon|tárgy]
vakbelek[hy:vak|bél]
vanillincukrok[hy:vanillin|cukor]
vanillinsavak[hy:vanillin|sav]
varjúhájak[hy:varjú|háj]
vasgyárak[hy:vas|gyár]
vaskapcsok[hy:vas|kapocs]
vastagbelek[hy:vastag|bél]
vegyivédelmek[hy:vegyi|védelem]
vegyvédelmek[hy:vegy|védelem]
vendégházak[hy:vendég|ház]
vendégoldalak[hy:vendég|oldal]
versenydíjak[hy:verseny|díj]
versenytársak[hy:verseny|társ]
verslábak[hy:vers|láb]
vesztegzárak[hy:veszteg|zár]
vetülékfonalak[hy:vetülék|fonál]
vezetéknevek[hy:vezeték|név]
vezetõrudak[hy:vezetõ|rúd]
viaszosvásznak[hy:viaszos|vászon]
viharmadarak[hy:vihar|madár]
világhatalmak[hy:világ|hatalom]
világtájak[hy:világ|táj]
világítótornyok[hy:világító|torony]
virágburkok[hy:virág|burok]
virágcserepek[hy:virág|cserép]
virágcsokrok[hy:virág|csokor]
virágférgek[hy:virág|féreg]
virágkelyhek[hy:virág|kehely]
virágszirmok[hy:virág|szirom]
virágágyak[hy:virág|ágy]
visszakezek[hy:vissza|kéz]
viszontszerelmek[hy:viszont|szerelem]
viteldíjak[hy:vitel|díj]
vitorlakötelek[hy:vitorla|kötél]
vitorlavásznak[hy:vitorla|vászon]
vizespoharak[hy:vizes|pohár]
vizesárkok[hy:vizes|árok]
vizsgatermek[hy:vizsga|terem]
vontatókötelek[hy:vontató|kötél]
vonóhorgok[hy:vonó|horog]
vágyálmok[hy:vágy|álom]
vágóhidak[hy:vágó|híd]
válaszfalak[hy:válasz|fal]
választófalak[hy:választó|fal]
vállszíjak[hy:váll|szíj]
váltságdíjak[hy:váltság|díj]
váltólázak[hy:váltó|láz]
vámházak[hy:vám|ház]
vámzárak[hy:vám|zár]
vándordíjak[hy:vándor|díj]
várfalak[hy:vár|fal]
vártornyok[hy:vár|torony]
vásárterek[hy:vásár|tér]
védfalak[hy:véd|fal]
védlevelek[hy:véd|levél]
védvonalak[hy:véd|vonal]
védõburkok[hy:védõ|burok]
védõfalak[hy:védõ|fal]
védõgátak[hy:védõ|gát]
védõszárnyak[hy:védõ|szárny]
végbelek[hy:vég|bél]
vékonybelek[hy:vékony|bél]
vérdíjak[hy:vér|díj]
vészmadarak[hy:vész|madár]
vívótermek[hy:vívó|terem]
vízcsövek[hy:víz|csõ]
vízdíjak[hy:víz|díj]
vízibogarak[hy:vízi|bogár]
vízikerekek[hy:vízi|kerék]
vízimadarak[hy:vízi|madár]
vízimalmok[hy:vízi|malom]
vízsugarak[hy:víz|su-gár]
víztornyok[hy:víz|torony]
vízterek[hy:víz|tér]
vízvonalak[hy:víz|vonal]
vízárak[hy:víz|ár]
völgyhidak[hy:völgy|híd]
völgytorkok[hy:völgy|torok]
vörösrezek[hy:vörös|réz]
zabpelyhek[hy:zab|pehely]
zsilipdíjak[hy:zsilip|díj]
zsilipmedrek[hy:zsilip|meder]
zsindelyfedelek[hy:zsindely|fedél]
zsinórszatyrok[hy:zsinór|szatyor]
zsákvásznak[hy:zsák|vászon]
zsúpfedelek[hy:zsúp|fedél]
zsúpfödelek[hy:zsúp|födél]
zálogházak[hy:zálog|ház]
zápfogak[hy:záp|fog]
zártvonalak[hy:zárt|vonal]
záróizmok[hy:záró|izom]
zárótüzek[hy:záró|tûz]
zászlóaljak[hy:zászló|alj]
zászlórudak[hy:zászló|rúd]
zöldmozgalmak[hy:zöld|mozgalom]
zöldpetrezselymek[hy:zöld|petrezselyem]
Árpádhalmok[hy:Árpád|halom]
Ásotthalmok[hy:Ásott|halom]
Õrhalmok[hy:Õr|halom]
ágytálak[hy:ágy|tál]
ágyúcsövek[hy:ágyú|csõ]
ágyútalpak[hy:ágyú|talp]
ágyútüzek[hy:ágyú|tûz]
államhatalmak[hy:állam|hatalom]
állatkölykök[hy:állat|kölyök]
állkapcsok[hy:áll|kapocs]
állszakállak[hy:áll|szakáll]
állványhidak[hy:állvány|híd]
állótükrök[hy:álló|tükör]
áramvonalak[hy:áram|vonal]
árbóckosarak[hy:árbóc|kosár]
árterek[hy:ár|tér]
áruházak[hy:áru|ház]
árvaházak[hy:árva|ház]
árvédelmek[hy:ár|védelem]
árvizek[hy:ár|víz]
átalánydíjak[hy:átalány|díj]
átlagárak[hy:átlag|ár]
édesgyökerek[hy:édes|gyökér]
édesvizek[hy:édes|víz]
égtájak[hy:ég|táj]
ékhornyok[hy:ék|horony]
éléstárak[hy:élés|tár]
épületsarkak[hy:épület|sarok]
épületszárnyak[hy:épület|szárny]
épületvasak[hy:épület|vas]
északvonalak[hy:észak|vonal]
írósvajak[hy:írós|vaj]
írótollak[hy:író|toll]
ócskavasak[hy:ócska|vas]
ólomzárak[hy:ólom|zár]
óriáskerekek[hy:óriás|kerék]
órásolajak[hy:órás|olaj]
ózonlyukak[hy:ózon|lyuk]
õrházak[hy:õr|ház]
õrtornyok[hy:õr|torony]
õrtüzek[hy:õr|tûz]
õstulkok[hy:õs|tulok]
ökörnyálak[hy:ökör|nyál]
önbizalmak[hy:ön|bizalom]
önfegyelmek[hy:ön|fegyelem]
öntöttvasak[hy:öntött|vas]
öntözõcsövek[hy:öntözõ|csõ]
önuralmak[hy:ön|uralom]
önvádak[hy:ön|vád]
önvédelmek[hy:ön|védelem]
öreglyukak[hy:öreg|lyuk]
öregtornyok[hy:öreg|torony]
öregujjak[hy:öreg|ujj]
örménygyökerek[hy:örmény|gyökér]
örömtüzek[hy:öröm|tûz]
össztüzek[hy:össz|tûz]
összárak[hy:össz|ár]
ösztöndíjak[hy:ösztön|díj]
ötödfelek[hy:ötöd|fél]
özönvizek[hy:özön|víz]
újholdak[hy:új|hold]
úszótalpak[hy:úszó|talp]
útitársak[hy:úti|társ]
útlevelek[hy:út|levél]
útvonalak[hy:út|vonal]
ûrtartalmak[hy:ûr|tartalom]
ügyfelek[hy:ügy|fél]
üledékvizek[hy:üledék|víz]
üveggyárak[hy:üveg|gyár]
üvegházak[hy:üveg|ház]
üvegmázak[hy:üveg|máz]
üvegnyakak[hy:üveg|nyak]
üvegpoharak[hy:üveg|pohár]
üzletfelek[hy:üzlet|fél]
üzletházak[hy:üzlet|ház]
aggófüvek[hy:aggó|fû]
alagutak[hy:alag|út]
alapkövek[hy:alap|kõ]
alapárak[hy:alap|ár]
aranyerek[hy:arany|ér]
aszfaltutak[hy:aszfalt|út]
autóutak[hy:autó|út]
bajuszfüvek[hy:bajusz|fû]
bakfüvek[hy:bak|fû]
barnakövek[hy:barna|kõ]
betonutak[hy:beton|út]
boltkövek[hy:bolt|kõ]
borkövek[hy:bor|kõ]
borsfüvek[hy:bors|fû]
botránykövek[hy:botrány|kõ]
bányakövek[hy:bánya|kõ]
békakövek[hy:béka|kõ]
búzafüvek[hy:búza|fû]
búzaárak[hy:búza|ár]
büdöskövek[hy:büdös|kõ]
citromlevek[hy:citrom|lé]
csatalovak[hy:csata|ló]
cseppkövek[hy:csepp|kõ]
cserzõlevek[hy:cserzõ|lé]
csüdfüvek[hy:csüd|fû]
célárak[hy:cél|ár]
dalmûvek[hy:dal|mû]
diadalutak[hy:diadal|út]
disznóólak[hy:disznó|ól]
drágakövek[hy:drága|kõ]
díszfüvek[hy:dísz|fû]
egységárak[hy:egység|ár]
egérutak[hy:egér|út]
emlékmûvek[hy:emlék|mû]
energiaárak[hy:energia|ár]
epekövek[hy:epe|kõ]
erõmûvek[hy:erõ|mû]
ezerjófüvek[hy:ezerjó|fû]
falovak[hy:fa|ló]
fedõkövek[hy:fedõ|kõ]
feketeárak[hy:fekete|ár]
felszállóágak[hy:felszálló|ág]
felárak[hy:fel|ár]
fenyérfüvek[hy:fenyér|fû]
fenõkövek[hy:fenõ|kõ]
festõfüvek[hy:festõ|fû]
fiatalurak[hy:fiatal|úr]
fiágak[hy:fi|ág]
fogfüvek[hy:fog|fû]
foghíjak[hy:fog|híj]
fogkövek[hy:fog|kõ]
forrásmûvek[hy:forrás|mû]
fércmûvek[hy:férc|mû]
fõurak[hy:fõ|úr]
földesurak[hy:földes|úr]
gyalogutak[hy:gyalog|út]
gyámkövek[hy:gyám|kõ]
gyíkfüvek[hy:gyík|fû]
gyógyfüvek[hy:gyógy|fû]
gyümölcslevek[hy:gyümölcs|lé]
gálickövek[hy:gálic|kõ]
görgetegkövek[hy:görgeteg|kõ]
görvélyfüvek[hy:görvély|fû]
habkövek[hy:hab|kõ]
hadiutak[hy:hadi|út]
hajtómûvek[hy:hajtó|mû]
hajózárak[hy:hajó|zár]
hajóutak[hy:hajó|út]
halászlevek[hy:halász|lé]
határkövek[hy:határ|kõ]
hengermûvek[hy:henger|mû]
hintalovak[hy:hinta|ló]
homokkövek[hy:homok|kõ]
horgasinak[hy:horgas|ín]
horzsakövek[hy:horzsa|kõ]
hátaslovak[hy:hátas|ló]
háziurak[hy:házi|úr]
húslevek[hy:hús|lé]
ifiurak[hy:ifi|úr]
igáslovak[hy:igás|ló]
jutalomutak[hy:jutalom|út]
jáspiskövek[hy:jáspis|kõ]
jégárak[hy:jég|ár]
kakukkfüvek[hy:kakukk|fû]
karavánutak[hy:karaván|út]
kazánkövek[hy:kazán|kõ]
kemencekövek[hy:kemence|kõ]
kenyérárak[hy:kenyér|ár]
keresztutak[hy:kereszt|út]
kerékpárutak[hy:kerék|párút]
keserûfüvek[hy:keserû|fû]
kilincsmûvek[hy:kilincs|mû]
kiutak[hy:ki|út]
kockakövek[hy:kocka|kõ]
kocsiutak[hy:kocsi|út]
korpafüvek[hy:korpa|fû]
kovakövek[hy:kova|kõ]
kozáklovak[hy:kozák|ló]
kutyaólak[hy:kutya|ól]
kányafüvek[hy:kánya|fû]
kénkövek[hy:kén|kõ]
kézíjak[hy:kéz|íj]
kígyófüvek[hy:kígyó|fû]
körutak[hy:kör|út]
köszörûkövek[hy:köszörû|kõ]
kövesutak[hy:köves|út]
közmûvek[hy:köz|mû]
középárak[hy:közép|ár]
középutak[hy:közép|út]
legyezõfüvek[hy:legyezõ|fû]
lávakövek[hy:láva|kõ]
lúgkövek[hy:lúg|kõ]
macskakövek[hy:macska|kõ]
magánutak[hy:magán|út]
makadámutak[hy:makadám|út]
malomkövek[hy:malom|kõ]
mennykövek[hy:menny|kõ]
meteorkövek[hy:meteor|kõ]
málháslovak[hy:málhás|ló]
mélyutak[hy:mély|út]
mérmûvek[hy:mér|mû]
mészkövek[hy:mész|kõ]
mételyfüvek[hy:métely|fû]
mûkövek[hy:mû|kõ]
nagyurak[hy:nagy|úr]
narancslevek[hy:narancs|lé]
nyirokerek[hy:nyirok|ér]
nyílfüvek[hy:nyíl|fû]
nászutak[hy:nász|út]
nõszõfüvek[hy:nõszõ|fû]
olajárak[hy:olaj|ár]
orbáncfüvek[hy:orbánc|fû]
országutak[hy:ország|út]
pacsirtafüvek[hy:pacsirta|fû]
parittyakövek[hy:parittya|kõ]
parlagfüvek[hy:parlag|fû]
pemetefüvek[hy:pemete|fû]
podagrafüvek[hy:podagra|fû]
postalovak[hy:posta|ló]
próbakövek[hy:próba|kõ]
pántlikafüvek[hy:pántlika|fû]
rajtkövek[hy:rajt|kõ]
reklámárak[hy:reklám|ár]
remekmûvek[hy:remek|mû]
repülõutak[hy:repülõ|út]
rubintkövek[hy:rubint|kõ]
sarokkövek[hy:sarok|kõ]
seprõfüvek[hy:seprõ|fû]
sugárutak[hy:sugár|út]
szakágak[hy:szak|ág]
szappanfüvek[hy:szappan|fû]
szegfüvek[hy:szeg|fû]
szegélykövek[hy:szegély|kõ]
szerpentinkövek[hy:szerpentin|kõ]
szobormûvek[hy:szobor|mû]
székfüvek[hy:szék|fû]
szélfüvek[hy:szél|fû]
színmûvek[hy:szín|mû]
szótövek[hy:szó|tõ]
szökõárak[hy:szökõ|ár]
sírkövek[hy:sír|kõ]
sóstavak[hy:sós|tó]
tanulmányutak[hy:tanulmány|út]
tejutak[hy:tej|út]
tengerifûak[hy:tengeri|fû]
tengerárak[hy:tenger|ár]
tenyészlovak[hy:tenyész|ló]
terelõutak[hy:terelõ|út]
terméskövek[hy:termés|kõ]
tisztesfüvek[hy:tisztes|fû]
traktorutak[hy:traktor|út]
támasztókövek[hy:támasztó|kõ]
tárgyhavak[hy:tárgy|hó]
tévutak[hy:tév|út]
tûrömfüvek[hy:tûröm|fû]
tüdõfüvek[hy:tüdõ|fû]
utcakövek[hy:utca|kõ]
uzsoraárak[hy:uzsora|ár]
varázslófüvek[hy:varázsló|fû]
vasfüvek[hy:vas|fû]
vasmûvek[hy:vas|mû]
vasutak[hy:vas|út]
versenylovak[hy:verseny|ló]
vesekövek[hy:vese|kõ]
vezérlõmûvek[hy:vezérlõ|mû]
vezérmûvek[hy:vezér|mû]
vidrafüvek[hy:vidra|fû]
visszautak[hy:vissza|út]
visszerek[hy:vissz|ér]
vonatutak[hy:vonat|út]
válaszutak[hy:válasz|út]
vámutak[hy:vám|út]
vándorkövek[hy:vándor|kõ]
vándorutak[hy:vándor|út]
vérfüvek[hy:vér|fû]
vértövek[hy:vér|tõ]
vételárak[hy:vétel|ár]
vízilovak[hy:vízi|ló]
vízkövek[hy:víz|kõ]
vízmûvek[hy:víz|mû]
zenemûvek[hy:zene|mû]
zsírkövek[hy:zsír|kõ]
zárkövek[hy:zár|kõ]
zárókövek[hy:záró|kõ]
zöldárak[hy:zöld|ár]
zörgõfüvek[hy:zörgõ|fû]
zúzottkövek[hy:zúzott|kõ]
általutak[hy:által|út]
édesfüvek[hy:édes|fû]
életmûvek[hy:élet|mû]
építõkövek[hy:építõ|kõ]
ínfüvek[hy:ín|fû]
óramûvek[hy:óra|mû]
õrlõkövek[hy:õrlõ|kõ]
öregurak[hy:öreg|úr]
útifüvek[hy:úti|fû]
ütõerek[hy:ütõ|ér]
üzemárak[hy:üzem|ár]
kiskölykök[hy:kis|kölyök]
gyógycukrok[hy:gyógy|cukor]
hadititkok[hy:hadi|titok]
illóolajak[hy:illó|olaj]
kézitükrök[hy:kézi|tükör]
éhgyomrok[hy:éh|gyomor]
recésgyomrok[hy:recés|gyomor]
fõdolgok[hy:fõ|dolog]
kõszobrok[hy:kõ|szobor]
mûkörmök[hy:mû|köröm]
mûkereskedelmek[hy:mû|kereskedelem]
nõmozgalmak[hy:nõ|mozgalom]
önszorgalmak[hy:ön|szorgalom]
sótartalmak[hy:só|tartalom]
tûsarkak[hy:tû|sarok]
fahéjak[hy:fa|héj]
faszenek[hy:fa|szén]
mûkereskedelmek[hy:mû|kereskedelem]
bélsarak[hy:bél|sár]
nanocsövek[hy:nano|csõ]
utószelek[hy:utó|szél]
védmûvek[hy:véd|mû]
krumpliskenyerek[hy:krumplis|kenyér]
pályamûvek[hy:pálya|mû]
paradicsomlevek[hy:paradicsom|lé]
versenymûvek[hy:verseny|mû]
turistautak[hy:turista|út]
tisztítómûvek[hy:tisztító|mû]
ûrszemetek[hy:ûr|szemét]
trágyalevek[hy:trágya|lé]
sóutak[hy:só|út]
síutak[hy:sí|út]
sétautak[hy:séta|út]
próbautak[hy:próba|út]
mûutak[hy:mû|út]
mestermûvek[hy:mester|mû]
légutak[hy:lég|út]
feketeszázak[hy:fekete|száz]
kiskörutak[hy:kis||kör|út]
nagykörutak[hy:nagy||kör|út]
odautak[hy:oda|út]
tenyészhalak[hy:tenyész|hal]
termálkutak[hy:termál|kút]
égaljak[hy:ég|alj]
élvonalak[hy:él|vonal]
érfalak[hy:ér|fal]
faágak[hy:fa|ág]
faágyak[hy:fa|ágy]
faházak[hy:fa|ház]
fatálak[hy:fa|tál]
favárak[hy:fa|vár]
favázak[hy:fa|váz]
félárak[hy:fél|ár]
fõágak[hy:fõ|ág]
fõdíjak[hy:fõ|díj]
fõfalak[hy:fõ|fal]
fõoldalak[hy:fõ|oldal]
